Content,Created Date,Source
OH MY GOD BOTH OF YOU!!!!!!!!!! https://t.co/dOCtX8KICi,2018-05-12 19:07:13,Iphone
twitter is bad for my health,2018-05-12 19:07:13,Iphone
You are my sunshine my only sunshine you make me happy when skies are grey ♫,2018-05-12 19:07:13,Other
@She_ZeeSick I lost it at bopped. 😂😂,2018-05-12 19:07:13,Iphone
"“Get your degree it’ll open so many doors for you”

*gets degree* https://t.co/Zsn184O2mZ",2018-05-12 19:07:13,Android
"THREAD: As a tribute to Brooklyn Nine-Nine, the king of cold opening bits. I present some of the best. #Brooklyn99 https://…",2018-05-12 19:07:13,Twitter Web Client
@John_KissMyBot @StacyLStiles It’s all politics. He’s a spiteful dying old man. It’s too bad he couldn’t have gone out with dignity.,2018-05-12 19:07:13,Iphone
"family to big, don’t need no friendss https://t.co/WayM9L9amv",2018-05-12 19:07:13,Iphone
"#EkitiDecides ""Former Governor of Ekiti state Dr. Kayode Fayemi takes comfortable lead as counting of votes underway in the…",2018-05-12 19:07:13,Android
"few things that were missed out from an otherwise amazing day at #midlandsknowledge

1. the role of ritual, tradition, b…",2018-05-12 19:07:13,Iphone
"Darlin' I'll be yours forever
'Cause I never wanna be without love -""Without Love"" from the Musical Hairspray",2018-05-12 19:07:13,Other
"Louis: did you know that I'm Tom's holland favourite member of 1D?
Harry: no that's wrong love 
Louis: no it's not wanna…",2018-05-12 19:07:13,Iphone
Every time I do something it’s a movie 🎥 #prom2k18 https://t.co/vBeV9vgrgG,2018-05-12 19:07:13,Iphone
"#Europe, it's time to troll Britain.

Vote for #UK in #Eurovision tonight. Then next year, after Brexit day, the UK wil…",2018-05-12 19:07:13,Other
I liked a @YouTube video https://t.co/oXwMkl28sb Sims 3 unknown error message and Origin Download in Progress message,2018-05-12 19:07:13,Other
king of the uwunation https://t.co/15ECMgrqKb,2018-05-12 19:07:13,Iphone
"Two years ago, Saudis had come with a secret plan to demand Pakistani troops to fight in a coalition under direct US co…",2018-05-12 19:07:13,Iphone
"@MazMHussain Hannah Arendt's ""confederation of the peoples of the Middle East,"" i.e., a MENA Union like the EU Unio… https://t.co/V69a2v1fjR",2018-05-12 19:07:13,Twitter Web Client
Have To Correct That Fade Ms. Taylor.. Back To Basket Is A No No!! Got You On That Next Week @SimmeeC @taylor,2018-05-12 19:07:14,Iphone
"@CurlsAndSports Yeah, I used to work in LIC for a few years and my 7 train stories are endless too",2018-05-12 19:07:14,Iphone
Why did Lisbon think an hour long slow song was a good way to start Eurovision,2018-05-12 19:07:14,Iphone
Indeed. It’s not enough that he’s being insanely foolish with money. He acts like a child in chat and sticks his he… https://t.co/GPN2a8Rf2y,2018-05-12 19:07:14,Iphone
@admarian1 @libertyhq What has that got to do with protecting officers in an increasingly violent society you absolute wanker,2018-05-12 19:07:14,Iphone
@m_traversa23 On mommy I pepped last night and the end had me tripping lol,2018-05-12 19:07:14,Iphone
@MontyRob3 Lol it’s sick,2018-05-12 19:07:14,Iphone
Cardi B is pregnant. Anybody applauding Azealia Banks in any way is evil. Some of you lack compassion. Y’all think everything…,2018-05-12 19:07:14,Iphone
"Allura has sacrificed herself over and over for the good of her people.

People follow Allura because she is true of hear…",2018-05-12 19:07:14,Android
"Artists, don't spend all of your time trying to get attention from an A&amp;R/label while you ignore your fans/the people w…",2018-05-12 19:07:14,Iphone
She put that thang down flipped it and reversed it https://t.co/RlzkjfYGUA,2018-05-12 19:07:14,Iphone
If we can’t be goofy like this I don’t want you https://t.co/nhzOZCPOGr,2018-05-12 19:07:14,Iphone
"@Waspitmb @CherryAnnAustin @mccoll_lorraine @DavidTCDavies @carolynharris24 @WASPI_Campaign Calm down, whose running down w…",2018-05-12 19:07:14,Iphone
that's a miami omfg bring it back https://t.co/00NhOTupvF,2018-05-12 19:07:14,Iphone
THE ULTIMATE HOSEOK STAN AMONG US ALL DESERVES TO MEET THE SUNSHINE HIMSELF. @TheEllenShow PLEASE TAKE A LOOK AT THIS VID…,2018-05-12 19:07:14,Android
I really like Ana Moura *heart* #eurovision,2018-05-12 19:07:14,Twitter Web Client
"@AuthorsReaders thanks for the follow, Authors&amp;Readers &amp; have a great Saturday! https://t.co/9M5CBLyN7K",2018-05-12 19:07:14,Twitter Web Client
"@Bio_Ge Aquest any no tinc favorit, no m'he empanat gaire de res.",2018-05-12 19:07:14,Twitter Web Client
G. Reece jumps 18-1.75 in the girls long jump finishes 3rd and sets a new school record at the Mid Penn Conference Champion…,2018-05-12 19:07:14,Iphone
Happy #MothersDay weekend to all the wonderful Moms out there! https://t.co/k7n3qlbOVF,2018-05-12 19:07:14,Other
Everyday I try my best to look past shit &amp; not let words hurt me but truth is words do hurt. I just gotta take it day by…,2018-05-12 19:07:14,Iphone
IN THE MIDDLE OF A GUNFIGHT IN THE CNETRE OF A RESTAURANT THEY SAY COME WITH YIUR ARMS RAISED HIGH WELL THEYRE NEVER GON…,2018-05-12 19:07:14,Iphone
@nytimes Where is the #NewYorkTimes coverage of this story? https://t.co/ZxcHrVEDc0,2018-05-12 19:07:14,Twitter Web Client
"#PostYourUnderratedTweet

I wanna make a joke about Sodium in the Periodic Table.

but Na... https://t.co/WlIn1MmC46",2018-05-12 19:07:14,Iphone
The eastern long-necked turtle. 🐢 https://t.co/zaFwkTpfRL,2018-05-12 19:07:14,Iphone
im not these other bitches period.,2018-05-12 19:07:14,Iphone
@paulrickards01 Thanks for following us! The app is now live on iOS at https://t.co/1KbZJHYmGC &amp; Android at https://t.co/53bOcCApJE!,2018-05-12 19:07:14,Other
@Miss_Matagu Nothing Jesus can not do.,2018-05-12 19:07:14,Iphone
"You are part of a community of doers and dreamers, of activists and artists, of scholars and servant-leaders… Together,…",2018-05-12 19:07:14,Iphone
all the winners of today's giveaway posts will be announced tomorrow publically along with remaining 5 random merch win…,2018-05-12 19:07:14,Android
@djstaffs1 @Conwaino @Trevorlfc01 @surewhynot100 @NetflixUK Brett just told me he's not sure if donnie Barnes is re… https://t.co/Nt6q3ucJiJ,2018-05-12 19:07:14,Android
"💪On the Billboard 200, @BTS_twt' Love Yourself: Her has charted for 29 weeks, only 1 week away from 30! 

🔮How many wee…",2018-05-12 19:07:14,Twitter Web Client
Idk how ppl can’t swim .. I love the water,2018-05-12 19:07:14,Other
"Gain 600 fast followers in 30 mins

Retweet if you have less than 900k followers 
Retweet if you follow back.
Follow me and t…",2018-05-12 19:07:14,Android
This one for My ManMan!! Make sure y’all grab the “NoNo” color way. Out Now!!! Love you Son! #nono #manman #whynot https://…,2018-05-12 19:07:15,Android
@MagentaPrex @BigSi1980 That is a pretty striking likeness.,2018-05-12 19:07:15,Other
".@RJonesUX I didn't believe in graphology until about three minutes ago.

https://t.co/29IjYYNjoF https://t.co/GaN9L6oRVv",2018-05-12 19:07:15,Twitter Web Client
"@ZekkieYT @joobizo @SoggyAbridged That’s exactly what I meant
Thank you for clarifying",2018-05-12 19:07:15,Iphone
@HailieMSP THEY SCARE THE FUCKING SHIT OUT OF ME. THE BOYS AT SCHOOL PIT BUGA IN AND ON MY DESK,2018-05-12 19:07:15,Android
John Kelly: It's not 'cruel' to separate families at the border — children will be 'put into foster care or whateve… https://t.co/ojiAi69SFs,2018-05-12 19:07:15,Other
Hawaii Bill To Ban Sunscreens That #Kill #CoralReefs: #What Are Oxybenzone And Octinoxate? - #PrescientInfo https://t.co/Usd89ETweh,2018-05-12 19:07:15,Other
Lmao me and my high pussy could take any sober bitches man tbh 😂😂 https://t.co/mPgBvUIn5u,2018-05-12 19:07:15,Iphone
I think we all know what a Portuguese exorcism sounds like now #Eurovision,2018-05-12 19:07:15,Android
Yu people why can't you show us the results of the finished jackpot games on our betslips we want to see how we are fairing on@betPawaKE,2018-05-12 19:07:15,Android
Ahhh n i was jos about to slide in yo dms 😔 https://t.co/AsGdKgfdxQ,2018-05-12 19:07:15,Iphone
i had to realize my worth and leave yo toxic ass alone.,2018-05-12 19:07:15,Iphone
"Homosexuality was still classified as an illness in Sweden in 1979. Swedes protested by calling in sick to work, claiming th…",2018-05-12 19:07:15,Iphone
"But what is it? lol
Ur heart?
Black and unknowable lolol",2018-05-12 19:07:15,Other
I got half a prawn cracker #getin https://t.co/sVG6d6q2LG,2018-05-12 19:07:15,Android
"『@BTS_twt』 

Thank you so much for waiting for us, cheering for us and making us gain strength today 
I really had misse…",2018-05-12 19:07:15,Iphone
"if someone gets noticed by tn / mama swift in a crowd with thousands of people, i truly believe they should be able to meet…",2018-05-12 19:07:15,Iphone
"The goggles wasn't the only thing I updated. Got these movie-accurate web-shooters (again, courtesy of #ArtCrist on… https://t.co/pdvqAfUcsE",2018-05-12 19:07:15,Other
"@_C_hacha I'm surprised anyone, especially a female presenter would agree to read that. Story ya kutoa news kwa TL wanafaa kuwacha..",2018-05-12 19:07:15,Android
BEST SELFIE EVER AM I RIGHT https://t.co/yFylh8mSR2,2018-05-12 19:07:15,Iphone
@carterjquinn @treyquinn8 I saw a CF from Barbe make one hell of a play yesterday. Good hands must run in the family. K…,2018-05-12 19:07:15,Iphone
THIS AINT A DOODLE ITS BEAUTIFUL ART I SWEAR AHHH H H https://t.co/6uzf90LNLp,2018-05-12 19:07:15,Android
Your recent efforts continue to move you steadily along the pa... More for Capricorn https://t.co/qGYlTukbMy,2018-05-12 19:07:15,Other
@bohicasis I'm in the same boat ky.,2018-05-12 19:07:15,Android
Wenger: “No truth in the links with Arteta”,2018-05-12 19:07:15,Android
I hat drunk manny omg,2018-05-12 19:07:15,Iphone
@ThatWillGarland @MoodpathApp Very easy I promise! It asks a couple of questions 3 times a day and you select which… https://t.co/XYoBlOwUZe,2018-05-12 19:07:15,Iphone
It's a new year.. time to get motivated everyone ?????? https://t.co/pCsdgsHR4z,2018-05-12 19:07:15,Android
Azealia Banks better be thankful Cardi is pregnant or the only dragging that would be happening is    her and those edge…,2018-05-12 19:07:15,Android
@ConanExiles u did not release your game on Peruvian ps4 store,2018-05-12 19:07:15,Iphone
@PiperCrazy I didn't mean that I'm sorry,2018-05-12 19:07:15,Android
@AlfredoPlays @JackieMButler Cool scared girl @rxysurfchic is raising money for @StJudePLAYLIVE and I would love it… https://t.co/dMTQL6VBWP,2018-05-12 19:07:15,Iphone
@synchrosummons how could he participate i thought he died in infinity war??,2018-05-12 19:07:16,Iphone
"Just because 91% of the news about you is negative, doesn't make it 'fake news"" , it just means that everyone hates you. Bu…",2018-05-12 19:07:16,Other
"Hi, your #naughty Nina here and I would #love to get to know you better😉 You can find me at the link listed below. See you soon💋",2018-05-12 19:07:16,Other
"My friend had a fubu sweatshirt on today while cutting my hair, the fashion jumped out",2018-05-12 19:07:16,Iphone
"If you have less than 100K followers

Retweet only
Follow all retweets only

NB:Follow back immediately 

Make sure you poc…",2018-05-12 19:07:16,Android
"商願2018-48471
🇬T – i Operation FFE
📝T–iOperation FFE",2018-05-12 19:07:16,Other
@CasiTica78 @MuslimIQ You're welcome! 😜,2018-05-12 19:07:16,Twitter Web Client
aRMy = best of me 💕😄👍 https://t.co/qRiY3yxOko,2018-05-12 19:07:16,Iphone
you’re full of shit https://t.co/GkSaDbFm5v,2018-05-12 19:07:16,Iphone
This the shit I wanna see https://t.co/0kdABQXNtD,2018-05-12 19:07:16,Iphone
Just wanted to give you guys an update .... Lucy is doing a bit better. The vet said they’ll roll the costs of her… https://t.co/IxGReOqc9d,2018-05-12 19:07:16,Iphone
"So, Alastair Campbell is not impressed with Labour's return in the Local Elections, let's just do a little comparison:

Lab…",2018-05-12 19:07:16,Android
"https://t.co/sm5hlzefuZ Anyone noticed that now the elections are over, there is no longer a daily running account of antis…",2018-05-12 19:07:16,Twitter Web Client
I love seeing pics of cosplayers getting arrested lolol,2018-05-12 19:07:16,Android
@EliteFourJosh Hope you feel better . Just keep moving forward . 🤗,2018-05-12 19:07:16,Iphone
Someday you will look back and know exactly why it had to happen.,2018-05-12 19:07:16,Android
You’re in such a hurry today that you may not have the time to... More for Aries https://t.co/Yx2b9VOna3,2018-05-12 19:07:16,Other
This the shit I wanna see https://t.co/0kdABQXNtD,2018-05-12 19:07:16,Android
"@btsawards_score @BTS_twt @steveaoki @radiodisney Born Singer

I vote for #BTS “Mic Drop (@steveaoki Remix)” for #WhenTheBe…",2018-05-12 19:07:16,Android
"Lol cowards wont even admit to voting for ""it's fine stealing maps"" pack your bags and go back to that other game.… https://t.co/h2rJ6JmOuz",2018-05-12 19:07:16,Twitter Web Client
"See the moment @LittleMix took home their first award of the night, Best Song, - but not their last! Now that's what we call PO…",2018-05-12 19:07:16,Android
"@Krutika_patel7 I can remember it was 2010 and Sa re ga ma pa ,zee tv invited Sir A.R.Rahman and he performed this… https://t.co/R6D9oGphwR",2018-05-12 19:07:16,Android
Being grateful doesn't mean convincing yourself that everything is fine and rosy. It means seeing beyond the the inevi…,2018-05-12 19:07:16,Android
Gotta realize what you have and appreciate that,2018-05-12 19:07:16,Iphone
Carolina Kitchen is always love,2018-05-12 19:07:16,Iphone
"Our services are available to all survivors, no matter where they are on their journey. https://t.co/6ln1tHAmBK",2018-05-12 19:07:16,Iphone
"A tough task lies ahead for Jorge Linares...

But he's determined not to become the fifth fighter in a row to quit against Va…",2018-05-12 19:07:16,Twitter Web Client
@ChaseDawg2 @MaybachSZN @_DB24_ @PatsFanMatt @darrenrovell @DuckSwag Get a Darton Thomas jersey he was the goat,2018-05-12 19:07:16,Iphone
yet another year of me not watching the Eurovision because my parents are elitist dirtbags 🤷🏻‍♀️,2018-05-12 19:07:16,Twitter Web Client
"has anyone else noticed how after she patted Arizona they went back to holding hands, imagine i was breathing https://t.co/K…",2018-05-12 19:07:16,Iphone
"Im back from my day trip! It was funnn! Went to beach, arcades and checked out Fantasy Island! 😃",2018-05-12 19:07:16,Android
They lettin every twitter nigga they meet hit,2018-05-12 19:07:17,Iphone
"every big brand's strategy for 2018
step one: hire a kpopper social media intern
step two: let them handle twitter
step three: profit",2018-05-12 19:07:17,Twitter Web Client
"reminder that Segata Sanshiro, one of the strongest human beings who ever lived, sacrificed his life in order to make sure…",2018-05-12 19:07:17,Iphone
mang is the best ! 🍪🐴❤️ https://t.co/vXOSQpe2Mf,2018-05-12 19:07:17,Android
Around 20 posters referencing professor Paul Stangl's sexual harassment of two students were found around campus Friday…,2018-05-12 19:07:17,Iphone
